,A,B,C,Target
29,1.9583810843240412,-1.0223489969075896,1.688008473682048,114.59969455400537
30,-0.15603048257235916,-0.605257883472186,-1.8307003479551498,-148.42219026417422
31,0.5958536572276297,-1.2841181999064692,-0.4103145815682006,-70.75889393798755
32,1.040997059666487,-1.9587411875348248,-0.562927532867938,-105.08507068586847
33,0.021273228957256463,0.9162283281779139,-0.4549217651828466,16.500247750927443
34,0.9119508677521251,1.0082599316471124,1.020074500922682,162.75394315822774
35,0.9171328296312982,0.8480035713668546,0.07870276424794131,126.92100822620564
36,0.1767886473487904,-1.0857560080485325,1.1585131650420066,-3.5902474040856323
37,-0.9546652864995304,-0.025793356161871322,-1.1779757026943483,-123.3894096413506
38,0.7184770355653918,-0.9935565715460047,0.655215797339034,12.436776455009733
39,-0.8334709383960276,0.5884510251350896,0.8670326899229529,51.92856361499715
40,0.17291030791090503,0.8457798558430878,1.4214202696476235,148.30168838940884
41,-0.7603911186225178,-1.3558433916479564,1.2723534967102312,-53.14442420808989
42,-0.8002526231755221,-0.9643115462326771,-0.32531595658138945,-126.59556971034691
43,-0.6734591706009448,-0.3825656061161286,0.62910938092224,-14.547612100008408
44,-0.029168988497959153,0.06862077566763078,-0.056232929488415406,9.431340720044231
45,0.8638979496124043,-0.7159145188434861,-0.2854164901552943,-20.92092459411799
46,-1.2291348071084334,1.2327057454559136,-1.233384763346315,-68.19992052624899
47,-0.804502689891345,-0.5184731170204658,0.06399968657038875,-66.44321339517842
48,1.7814038810789838,1.1095922665021036,0.17220469325240326,201.5661857269862
49,-1.4020152357684252,0.0035650912296989142,-1.6741721224473016,-157.85172567313316
50,-0.35166173204465523,-1.2413140430774419,0.8748178870304362,-55.765066561070924
51,1.2965322892747018,2.039878859037286,-1.2712328795683074,131.32110803694854
52,1.2287300793759568,0.9714551025697539,0.5486815976409021,156.64084152715384
53,0.6149957055416078,0.3804072813942962,-0.41561689990091316,36.434730006842564
54,1.6361643095373966,0.5061714062442666,1.0839667380605233,156.2760693668665
55,0.9639703449206305,0.5921464883125552,-1.3448682940244743,9.71782206047218
56,1.8482635724648144,-0.5071543460497967,-0.4186374965612464,50.17476141365229
57,0.07018794872604173,-1.173869932625033,-1.929968475809499,-183.67577403329486
58,-0.4428211098394065,-0.2830890924632657,0.8142398101401607,9.252446684185827
59,-0.783009379341286,1.3024071184710826,0.03189759987474849,49.91629350402449
60,-0.08153751016179488,1.4663378719557276,0.5088764037033858,127.32492704764059
61,-0.5149184847707009,-0.20202636023203532,-0.33814943050876844,-57.808956986659716
62,-1.3020486235550055,0.1528223766670288,1.2895662828719636,18.850616849298657
63,0.10252977777998025,-2.2489852707829256,1.390106735987995,-46.1512348478458
64,0.20423854469519026,-1.097877071479379,0.9696914249039413,-2.993614425570204
65,-0.24187963348145258,0.5786037866922659,0.8892317401140302,84.94067559526454
66,-1.27374711432713,1.56468360070115,0.47527504958641076,48.93190520935708
67,0.3471091906953239,0.013510093756034491,-1.3731295040227363,-44.09708811857963
68,0.3434276461043212,-1.5199661893986762,-1.7229140432044276,-179.1902771226468
69,0.19501332197422078,-0.30729648492507206,-0.5409475727510565,-37.213312215901354
70,-1.4089474255914969,-0.23396944183717322,1.0639172867411217,-15.218129900430144
71,-1.6080934445277173,-0.4807043023324587,0.1600138304668078,-106.60196781597378
72,-0.6717540939335214,0.3694768136392187,-0.13139537047130498,-18.111879933475485
73,0.12755283588408162,0.444938797182732,0.7771443748630549,76.56081822268834
74,-0.33677066990924587,-1.2317361877427573,-0.09440242501537471,-93.6702820475757
75,-0.6126540179187073,-0.6852873166507975,-0.24017241313596818,-83.39929236420025
76,-0.8258932931763056,1.7869458540592562,0.6873049742520005,117.36662783940878
77,-0.4810605177402314,-0.5770688485348753,-0.634429108753739,-90.49914053543493
78,-0.8458703743778911,0.3224041485181888,-0.43459567717706976,-57.70415366491369
79,0.41548784137244416,0.077474601651406,-1.753987950877553,-56.4438846341404
80,0.5097831002274353,0.025855943300300187,2.429201728840059,177.5019190473628
81,0.48308529410133505,0.47061090978686015,-0.39137919830232804,30.324077842443057
82,-0.41281852138404423,0.5822531424294539,0.05740016600207265,19.5675705427507
83,1.5759737552042121,1.4262823665469975,0.3204584988008802,195.79375106646367
84,1.239610876899818,0.41300275892720034,-0.11764222991114187,82.91762748286445
85,0.46838702962637635,-0.40507364356502906,-0.4888858740069122,-17.61130001727734
86,-0.11479755517115339,1.6449554619285782,-1.371021510761311,39.42762253252734
87,-0.37976958081613643,1.5624019248059005,0.06293959145504895,113.71283518303622
88,-0.15541428333963767,0.6588922223428448,1.6065833859807774,128.7502818501426
89,0.1853247497714842,-0.08470099570305975,0.4520229107663567,42.10720784945015
90,-0.9152363617698513,-0.2635126230390484,0.3030003046853706,-45.82019752027854
91,-0.3955006501165861,-0.006978258166493426,-0.17742939849853645,-32.328347288626524
92,0.8347050646751061,0.6637951149806604,1.5419233426007868,182.67853766585446
93,-0.5574601281073377,-0.634098915253605,-1.1265698330805445,-122.89680502543861
94,-1.5534269696149916,-0.2822196773628599,-0.664895380011553,-136.58141589576556
95,-0.4129929952987683,2.0773672537333647,0.7125025388407249,148.29632535002509
96,-3.10651533768827,0.5584957883561944,-0.5999995851094442,-161.76417776709246
97,0.08684546073467429,-0.3028940589420565,1.5695803521304827,72.83693928252714
98,-2.291611171633861,-0.9236713418997406,-0.4934577887171041,-218.61500968365158
99,-0.1148619174143051,0.9401496697556727,0.5461494007563176,58.24620500326183
100,0.42668550748131784,-0.012638395043925655,-1.2488755730500418,-60.31596223028724
101,-0.885085006784615,0.006825964896562485,0.19859380581361363,-32.93883440864943
102,-0.7508233334768958,-0.7896276174682901,-0.032719096451129186,-81.7321062119158
103,-0.09052283256220216,1.6174646234234227,1.3372643647479296,191.081186762407
104,-0.863032327132741,0.4934959679460334,-1.387645947393465,-80.78325914762908
105,0.38827737480494456,0.7855561400005778,0.053318488120791,46.93148687061744
106,-1.0621490297791971,-1.612037085490964,-0.8914429972860551,-209.9033013330076
107,-0.5890645592606589,-0.6121656693344384,0.3725276308677333,-43.161872030993436
108,0.7049774362055623,1.0483891814910036,0.5694402988822758,128.69892229422356
109,-1.196667043601747,1.0185017180861708,1.2784557879735186,85.19527944260419
110,-1.2534884206146375,-0.9365011460200949,0.0703356732228742,-137.5200267861439
111,0.406926759057969,-0.5628601434950915,1.1328183402436982,44.58945303031634
112,-0.9891401485188357,0.19708229561388382,-1.0655927948891637,-118.07610920576529
113,-0.48251536910493986,-0.8884789343620191,-1.468361004879816,-157.34275602290086
114,-2.0738907293595834,0.40758205502486355,-0.996348382986758,-132.3756090013323
115,0.7439737143289185,-0.38466708442242475,-0.7107215214580545,-33.088311000565454
116,0.6270169665745212,-0.15385922459450374,-1.6012087441632463,-78.92030706807917
117,1.6135740353338082,0.41834638848777306,1.0348821854917658,167.72007658555694
118,-1.7430588884284048,0.5868032082661995,1.003862336554871,1.9256476805177163
119,0.8870287690515952,-0.7763586821631975,0.17867626697870237,28.250520715315766
120,-0.3525409289400815,1.0020841585868268,-0.48902631433148713,10.717393668512521
121,-1.6793399874964212,0.325100357009585,0.19876656697534598,-55.76244146842293
122,-2.0119162225456373,0.10613794212729463,0.5243259884161738,-73.67313989981824
123,1.2172774264675836,-1.7304902041851413,-0.9523371337826972,-90.2917854650338
124,-0.3674139566361526,0.546550716575933,1.4448759120226706,96.23950985014412
125,-1.8277256152380064,0.030664025190243898,0.5151940714194497,-64.26996241168075
126,0.7327085025401998,-0.7157668968709091,0.6020297444603256,50.58750240249279
127,0.5459664791367441,1.7981888970587738,-1.3580103190773338,65.04193597070639
128,-0.7033574657700643,1.6569447271197482,1.270962029830139,153.46670804996407
129,-2.467611442945671,0.19847003815362452,-1.1083051664753016,-174.6477262826255
130,0.24967841062073876,-1.6209093761716025,-0.03564160477128875,-91.67222510396256
131,0.25819009913667085,-0.8441677866328818,-0.27898304125833434,-52.19498519611619
132,-0.5143096181963688,-0.8563688183866345,0.8034624288444426,-46.30346275846655
133,-0.8945269845048289,-0.5631200876082205,-0.43296826239022085,-116.19849958246088
134,-0.8595421960010398,1.183149634872413,0.56096954372885,55.16447538009902
135,-0.10578275962850393,-0.8645878981783545,-0.1436252768083054,-68.26372326508834
136,-0.39350959380141337,1.132441737003575,-0.3024408118112276,19.012104342304955
137,-0.4979620327657862,0.9872894722707792,-1.1829216165682017,-29.167771822661052
138,0.5912444392116692,-0.8004064554578914,-0.7012113849946341,-65.9247755319956
139,1.3754327567086433,0.2678495676645076,0.15891374227773153,81.3625111728038
140,-0.4347013803879349,0.3188629132257482,-1.8628537630003188,-104.13005501769891
141,0.7776538730736378,0.13147977356276966,-1.223531752821745,-12.06150927849897
142,-0.5880588053695475,0.6824881888934157,-0.7798953415798896,-29.431244784770414
143,0.6089203248075818,-0.5948708862152571,-0.09698513097351155,-21.307152602395256
144,0.19268728005502125,-1.0209529462602402,1.3348930895432927,25.497854822545793
145,-0.31228155125254353,-1.4912631359299828,1.0214927230793946,-50.122123382211
146,0.031073821695998385,0.35898398812928584,-1.662501283322064,-75.60853031511465
147,0.91705269606257,-0.5567619929445031,-0.7372825969153952,-24.31779847354079
148,-0.5610898286214407,-0.20315403080504538,1.1003244473111866,21.403861171899134
149,-1.4010048539480173,0.4956098898395039,-0.35420839815017674,-59.12800037237194
150,-0.4757709978229622,-1.5334709149186327,1.7439934584421326,-30.509436029237342
151,-1.0463978283521307,-1.4883426017975374,0.2727527191648438,-135.50180704289716
152,0.8186304921336555,-0.21429959791677983,-0.5435403650192087,-5.230195140189775
153,0.610606202279142,-0.28682378192700647,1.174138286972854,81.41861512559858
154,0.6544711014280489,-1.3613839435579804,-0.4604037648712699,-88.28686601313534
155,-0.4643557186463264,-1.1312066865461414,-1.2569758430164553,-166.30937265076554
156,0.613304794458168,0.40430437269885555,-0.3362180196325195,35.854307895707564
157,0.438545234522528,1.3075906364913308,-1.1022774727835516,43.687705554130794
158,0.4417406065903712,0.7155707711893076,2.0826199851299774,178.80466446301398
159,0.16946036655896146,1.9382306774228606,-0.45888462382097345,101.64343900787887
160,-0.7773239169124666,-0.14837864325418493,0.8801004474362927,12.365535188143507
161,-0.37680034772359705,0.5457676109615548,-0.08845912008355106,27.40782680140633
162,-1.4539221505349234,0.5813832513719641,-1.74098947744292,-131.6189312962748
163,-0.757599977940729,0.18475148127628366,-0.6663933966924701,-66.09074112697797
164,2.7389049012271425,-2.6952452221038277,0.8017935398752378,23.275637936951643
165,-0.47267694075996847,0.3425391218407553,-0.9055729774765303,-54.46734337464424
166,0.2874440190572842,-1.8198451276300198,-1.5551594403191327,-202.30782820654537
167,0.17052397723545243,-0.46799613433720266,1.3220189123198935,68.45103081378043
168,-0.7323499748163019,0.985724529043116,-0.14824508367302391,13.505149636154172
169,-0.1078141628288397,0.6373739386226318,1.293632911404113,116.65602299450642
170,0.945416867540145,-1.7318313360871382,0.7645592250757971,-22.372092778069486
171,-1.3027873371131202,0.7611689172408058,-1.2729464309229506,-85.639262557407
172,0.5278003799175202,-1.384107752596039,-0.6544684909612558,-99.00424703186962
173,-0.9072700547486013,0.8841980162693498,2.388921878702916,149.72789011098203
174,-0.21118469363885392,0.1311758327567905,-0.45694707140620733,-11.639043883403716
175,-1.5653114643273636,-0.2298422600022298,0.43867836881525085,-74.82952990904654
176,1.1756389928170938,-0.8039049087825434,-0.1683933869759217,-2.5063351170804222
177,0.9046226431321217,0.6604224342482031,-0.9940908479042238,29.626978412332143
178,-0.7536986021675495,-0.43318954059693204,1.030075078060645,-14.246736462405384
179,0.8129994401850235,1.3530220975477798,0.0731885760416436,126.81899485716583
180,-0.7860294687082059,-0.4025032951252217,0.3565295984713702,-45.03702162427049
181,0.2968883674963271,-1.6250015812555223,-0.9785461602311375,-157.9759194027929
182,-1.499281380085258,0.34749101997828824,-2.490730407435621,-204.41200055520724
183,0.47789375201716294,-0.750138699546115,0.4945448290870446,-18.004940056903532
184,1.15344568273781,-0.9388280699457139,0.9493219825038339,46.25450604178535
185,1.19504817791795,-0.4426308217391945,0.928312637724771,98.78971592314186
186,0.40260664455449796,0.5307318886925404,-0.5112214193284006,26.21840219308452
187,0.5312618493869778,0.002339616986910273,-0.1513911627099699,32.22103959669478
188,1.18138302886054,-1.030018222914745,1.1992989442544135,56.90737846769345
189,1.5122644515746897,-0.27282385210446997,-1.0775889814073827,3.6813614999813122
190,-1.0639574085165666,-0.5090126005375634,1.8308381867536192,7.379063676544173
191,-0.41702252560677894,-0.3802481652382924,0.8438356692986491,-7.654344925757023
192,1.2914888344803204,-0.680279861671754,1.4606387672797694,117.26448764736338
193,0.483496283154884,0.8176978694837005,-0.7880011830559335,24.395266693864727
194,-0.15059557173985616,1.159135686980948,1.3514406088005109,147.45970545761105
195,0.16746196359397214,0.4677734215422651,-1.5472816040816324,-52.07473276298151
196,-0.6771163541238419,0.5320639876403506,-1.2938369960631164,-83.98096968296815
197,0.014351049132245872,-0.6373448636639555,0.5633766309844318,-5.794155146632103
198,-0.049493274330598434,1.2099768489590401,2.7139324661839046,240.10082618979334
199,-1.3318973738997246,0.29801138477176625,0.2038121079813031,-33.07150587034008
200,0.9856331053298538,-0.5236423528168818,-0.16363445155240902,0.4751667023798234
201,-0.5879210298408031,-0.5738040408179718,-1.5476565799829527,-147.95706424946633
202,-0.5711113602378087,-0.7764944867046526,0.7826403512652067,-43.3726768301887
203,-0.9287846068826024,0.42544199815355355,-0.0932916284138656,-19.01270483632794
204,0.42181049433928075,0.5657047207484186,1.1640303106957484,125.49915449830792
205,0.564031443842496,-0.2528747612297582,0.5326832416766938,32.39608770727344
206,0.4998838560248931,0.015680267468264703,-0.4307491050677326,3.924352378104648
207,-0.37005097593756037,0.6190479579680386,-1.0599599459354092,-35.635024026775945
208,1.0529807287002533,-0.1137502759916977,-0.966017390170841,-19.55839028444979
209,-0.1337932879844463,1.5982336374817938,-2.632718275471932,-38.68713497517727
210,1.1796574915536853,2.0453979707769125,-2.0083567934111484,79.98548067375219
211,1.5258090434425988,-0.2588071400593753,-0.5347013179886718,18.457103038003066
212,-1.6717359482257759,0.7479068202012912,0.7573144602657702,-1.822501463188022
213,2.102094806384297,-0.06253256892649581,1.329130670031733,185.19042770525016
214,-1.206508744673405,-0.050587097729883,0.08270410471836366,-64.0329795262566
215,1.7046088185075605,0.2804929677158367,1.4059369986799926,197.7389194410287
216,0.2453677941054359,-0.23947906815760786,-0.9050713286354587,-64.5668557318652
217,-0.3133045939295732,-0.30497597141540994,0.6445162341074008,-0.4426706427289365
218,-0.34104020930469575,-0.25673057346747774,-0.7435677608191861,-76.48447957176734
219,0.3820872586503281,0.7113163364432875,2.1465872690351766,168.96064133492087
220,-0.532071869162149,-0.09683219246852554,-0.6396504619688849,-77.81226230618158
221,-1.2574436365162305,2.030860367268888,-0.7941198498052331,20.01110712674078
222,0.08245641193242977,1.2889694798681317,0.3545577243184778,126.19289511569727
223,-0.09467621394797025,0.18708875980493261,1.4556762567606176,89.21897661525257
224,-0.49467144613358116,0.7575347304292563,1.5353583584190964,132.4053308879827
225,1.0452684044709093,-1.0143469863890628,-1.552857873076493,-99.26911340027961
226,-0.11549268697971246,0.10170324128087838,-0.17794072993591842,-0.09403853248460514
227,-1.6572333295571346,-1.323341209115058,0.5681893733448835,-134.9539085570682
228,-1.371329484131328,0.5231894923093924,0.21442389694844297,-16.905892185878223
229,0.17485700459750397,0.7229824891295933,-0.3711596443898644,54.23213424362907
230,-0.7791233627561368,-1.62019295414221,-0.09854340628555959,-165.7342775795687
231,0.3308392664712084,-0.7877837963725125,-0.028843950154286094,-52.10114567191978
232,0.12809693245684825,0.4159107715289582,-0.41027999381491936,4.5272776872633465
233,-0.49817723938611286,-0.2033881297820358,0.5507644320444615,-8.456972879382143
234,1.251287221030762,0.9452923149206602,-0.904918850732832,76.3797121760054
235,1.837033296863349,1.1295693793582635,0.10842464863394055,162.91165924716705
236,-0.21355818504405336,0.017518415818949588,1.453112855295795,72.92724904400337
237,-1.0382596674603968,-0.7131551624620868,0.03625439678978466,-103.45941786119684
238,-1.861271095814788,0.3522891786719034,0.3089831043843065,-60.93291165384262
239,-0.04585897756805878,0.0754118047929529,1.1457514966070546,47.8261087543289
240,-0.4685348530318525,-0.995396775528293,0.22892383969060384,-70.2653016437579
241,-1.3366065287299294,-0.015324340985833722,-0.9945389453530002,-141.74721113055477
242,-0.6391452472095638,-0.6054325138870432,-0.4772401529981282,-107.8251619373367
243,-0.05077067837637384,-0.29704015241590914,-0.9567858514449016,-87.19987848511654
244,0.4619742863669937,0.0007594073763487739,1.6810422168430024,129.5261901975113
245,0.9821195890299818,0.9127575607063306,0.0810561842463099,100.03465041312735
246,-0.8881291361510885,-0.8416694447317807,-1.8460539601210932,-203.47992415307652
247,0.07439421477688023,-1.4168186270062555,1.230693649949498,-28.635760930042363
248,0.9500517071898109,-0.23738399770923918,0.44897053154913474,50.74787946732194
249,-0.2901034552599144,0.22249696021672014,-1.7141948640976803,-80.33657780124713
250,-0.7090425790666315,0.1963797035811861,-0.05528700828353382,-19.530726955659894
251,-0.31856513397680397,0.9385511410562599,-1.180369831596248,-33.274087411172985
252,-0.16775303571932423,0.7638247319579394,-0.011033257410333234,48.43775732374743
253,-0.3517060104735519,0.13317260460453434,1.032019416035687,57.60773076595606
254,-0.9320608057100643,1.5158164990739755,-1.5348813348296495,-31.234076089200837
255,-0.08244797992081462,-0.940436734968985,0.5186846422883646,-40.30519283865446
256,-0.5500728181620603,0.7590765020846574,-0.79512920594149,-1.9605262781932282
257,0.35694205876906887,0.20891634313858615,-1.441683089040342,-51.40883077592778
258,0.7069964017245323,-0.3874174744578975,-0.39549055016282847,-13.415769949437443
259,0.7040420204586654,-0.5000207532971456,-0.5887234254598679,-23.88886042816864
260,-0.5992990277455067,-0.16936136903837415,0.6573364646670349,-8.409545566003976
261,1.4294990925422153,1.3267168427255032,-0.9931453842049328,112.48696314155018
262,-1.2189818080657835,-0.8644819371188465,0.43258676055359246,-110.10780127992061
263,-0.10868268141179462,-0.013798021353751298,0.014656597272306395,-9.695808339422538
264,-1.0423536777755227,-0.18996369012517686,-0.15485801531868904,-50.47587741014915
265,-1.614004821525366,-0.14081136186245208,0.6789077203989845,-47.142604430967964
266,-0.11740740401734667,-1.6777951328240217,1.5009754424622852,-50.7658334630512
267,-0.9143340561585596,0.2813313951248973,0.8169868326922032,8.909164279028744
268,-1.4157869104362852,-2.1753510064406485,-0.010459603607362448,-201.34566889857905
269,-0.7685094231875071,1.4446905100291958,-1.069044207835689,-6.524584873513165
270,-1.5900367417797987,1.2389639261175966,-0.8478884109493304,-52.4636206890226
271,0.029177273321569844,-1.0298576712415901,1.4611906941802133,2.2624159254762777
272,2.011371604965949,-0.8924715278077754,0.20790583929841017,60.25279486812349
273,-0.5197182755296708,1.0014220480927587,0.035898017358969886,36.552771668412994
274,0.4525804449222032,0.7466020564275244,-2.8035081616616933,-82.6057891669982
275,-1.3282208505983526,-1.0621359035208506,0.10279670845864422,-130.05490421317694
276,1.8421389219865578,0.5804552893214378,-0.5605662528371373,108.87307215290883
277,0.10893207284116474,-0.1041214298910343,-1.2423049117858953,-65.55769391852643
278,0.8725661255405988,-0.6363909066022321,-0.6510011686012662,-34.26746810970973
279,0.127120220638023,-1.8792631360206131,2.5002901505678774,30.233291371926192
280,0.20409090662761156,-0.8874688746328524,-0.21250040235951734,-62.555800073040984
281,1.1544173326509957,1.6240197002287007,0.7544868549399152,212.31878468379816
282,0.3547468853934007,0.4651240936405662,0.5683772865044796,90.33104214706391
283,-0.5119803378796127,1.6574140617462125,0.06541575461677175,96.04675324569722
284,0.23394717921671446,1.3765491596212232,0.7701841794637416,135.02581607857522
285,0.18946319382674912,-0.696661278620539,-0.5416013170870346,-67.56426395063191
286,-0.3298719386205658,-0.3858613155981522,0.6729275498962906,-4.581937200959239
287,-0.5450607873711768,-0.3295362023279964,0.15612735738832745,-44.84348028657575
288,0.23387928725918622,0.20136056243960665,-0.33923957180170705,12.485113774855655
289,0.368608022837656,0.999843359886516,-0.1828515313186487,68.85122796150414
290,0.06769871057696153,0.3789035015767903,0.06273268172318372,19.73307712275175
291,-1.145780737132631,-0.10207756332233987,-0.4150189224771434,-87.8689020762117
292,-1.4483666506642632,-0.8360291800656616,0.11656568446262554,-133.97233612272962
293,-0.2722884387754351,0.002173766129013218,1.4698450521767703,64.65779581549204
294,2.3904241482210318,-0.06230712806476563,0.9751992872201136,176.68315552199036
295,1.330988436018862,-0.8486024791845954,-1.9949978970617699,-88.12218053442018
296,-1.417485426392974,0.30574361379113374,-0.7352664371423088,-88.72829304941484
297,-0.07732557662398325,-0.28426126923097167,1.6558437685284786,66.94003736304893
298,0.8437132986028015,-0.4729967485923565,-0.5536875787240928,-11.875189623972854
299,0.3282101741194708,-0.7675318263192711,0.2067241816533109,-27.275162507251135
300,-0.5033249671832599,-0.5915579198319515,0.967239758612886,-11.981356410841213
301,0.01789494534814189,1.4630258305270962,0.48590017634885213,109.12285746426716
302,-1.4905617847662105,-1.0630847404690615,-1.9291055948698983,-261.25545624742404
303,0.31153840441423974,-0.34166441596772035,0.6406976387986688,27.221840282539247
304,0.6103683367455196,-1.6070598066764819,0.3585386730372034,-55.58091284561596
305,0.6925089613540085,0.23829746583453745,0.17975543138970732,54.92879261079863
306,0.051157335136513736,-0.09935234777862077,-0.8715478994245065,-51.091026457120435
307,-1.0869281779468793,-0.21630163065656888,-0.36491976792530456,-81.25020870320233
308,1.7998522464265978,-0.5190226813395337,0.9438553464409289,97.57029344279799
309,-0.28276075410572715,0.4313793350070983,-1.294294493058262,-53.72728985834812
310,1.1437910142925265,-0.3934358283965888,-2.2306699384818773,-78.34559094819785
311,0.1487002603222636,0.30886127306144295,1.4698759697689823,116.78627515141054
312,-0.4069080072665627,-1.6715644256084892,-3.135376907520471,-310.0526485238082
313,0.19667821214605716,-0.3383609246511671,-0.6930155351407142,-61.53976705137495
314,0.37796178182149437,0.4962751774412718,0.6307539736763843,79.91108286647977
315,0.35408334313759865,0.3535659827611472,0.9845291170629986,79.11529710839412
316,0.7685245817602384,-0.5553985717654621,0.028431109862897652,27.047544162805693
317,-1.5678424298738813,0.13963228978001702,0.8714920651460144,-29.94265215663786
318,-0.10399942966423874,-1.327891063021823,-0.01325173560025366,-95.96851641321145
319,0.15789685203068762,-0.1857239294017554,-0.21881781134780132,-6.005275295469389
320,-1.0012656924406593,-0.058622695179317605,0.39249396444405454,-40.851524399185045
321,0.17222792247105956,1.163072499733827,-0.24627007868116474,80.42969814999658
322,-1.1403854189847862,1.1056171607160523,2.5125110906933195,137.76647047815365
323,0.7606702662224506,0.23249800317126978,-0.8567152027094677,18.73464914631295
324,1.0085980973787219,0.21078880825343627,-0.08836792603513777,66.54651371818485
325,1.0926900741701733,1.674806454035659,0.20723791490945695,180.4468938390527
326,0.8007825427481845,0.32553570699384776,-0.583399180238712,33.69164610683061
327,-0.009441856763118005,-0.9885886195919785,0.3858981510224145,-39.20042500996338
328,-1.191518971887255,0.5926073443857885,2.9604752369623495,146.24563796852155
329,1.1549491927157256,-0.7101291502071675,0.610089868872879,31.397729844838047
330,0.8467662247807893,0.3217327703782806,0.30881204974902726,66.08983487681968
331,0.7584436828849158,-0.5977050846386958,1.593821441551156,86.97515139711699
332,-0.827252314564479,-0.8176116249063237,-0.7691357667378497,-127.27795852697645
333,-0.049537012687094456,-0.21332536360619442,-0.3126240586161603,-28.71195119334962
334,0.5393358672040058,-1.9609519004975555,-0.4636296724407404,-129.9716807540873
335,-0.008759107298111543,-0.5263261680360439,0.32583740784407167,-25.074046243942476
336,1.9911573643410023,0.7182598823856796,2.466321587976488,299.24759210186755
337,0.5653149638628384,-0.5609034153498579,-1.6103166053510494,-89.02198862690868
338,-0.5503746302660615,1.3567030665252224,-1.1086954479549935,-6.576158428958108
339,0.5047243061438448,-1.2301210083418335,-0.5796388161361665,-85.60772795241304
340,-1.6355611882986358,-1.0874070807580019,-0.5619215045659027,-195.06808176483977
341,-1.831859220069342,-0.8548480270863736,0.901175736722443,-118.74512529962908
342,-1.5581155634909263,0.11499026709008364,-0.9249492076905064,-116.17553181029264
343,-1.0300787641693725,0.7496189750428859,-1.522391116779625,-94.30894206005487
344,-0.637559019229375,-2.0278288103157807,0.7229049926979128,-135.89681008015276
345,0.38676475118136644,-0.4909317141242472,-0.5093912233313019,-43.6740779698667
346,-0.6215773757948985,3.142861217701807,-0.6316876238745771,132.8728385133835
347,-1.0325913333646062,0.6802470799077576,-0.9346031131349246,-69.70603106636304
348,0.7087795424125654,1.805149934973657,1.2753061148328269,227.15629316094652
349,-1.1953821726489435,0.22342371484953583,-0.6522471123265647,-72.66538444144335
350,0.4765376828594769,-0.05797540515138442,-0.6418764335810972,-23.85613882342581
351,2.2046716310890258,0.23238770436369144,-1.0986446510528631,80.25911275392114
352,-1.244252674756441,-3.134177178167665,2.2828018821125786,-114.63199078971583
353,-0.169585524651185,1.9563049298536492,-1.7276082995377715,47.795959801764766
354,1.0707125631369998,1.495885053830653,-0.17422638016509506,157.26201988532526
355,-0.5554998213375238,-1.2090507766044802,-1.896243146397253,-208.61535378475767
356,-0.4342369698184369,-1.042673131226854,1.159897582256324,-23.669580105000612
357,-2.0771324427562345,-1.8197058439319476,-0.3269436776735715,-249.892536028467
358,-1.6270586187635492,-1.6510397436379223,-1.8824034948833686,-276.2038130052908
359,-1.0562449953444486,-2.3639276338791535,-0.2547640488139632,-212.58545646077525
